	id	date	price	bedrooms	bathrooms	sqft_living	sqft_lot	floors	view	condition	grade	sqft_above	zipcode	lat	long	sqft_living15	sqft_lot15	age_of_house	basement_present	renovated	waterfront_present
7686	8078410210	20140616T000000	566000	4	2.25	2170	7737	2	0	3	8	2170	98074	47.637	-122.029	1850	8869	28	0	0	0
7687	3905100210	20140723T000000	449950	3	2.5	1530	3840	2	0	3	8	1530	98029	47.5691	-122.007	1720	3985	21	0	0	0
7688	5592900015	20150116T000000	404600	3	1	1570	7727	1	2	4	8	1270	98056	47.4821	-122.192	2440	7727	57	1	0	0
7689	7522700110	20140624T000000	258000	3	1	1490	7435	1	0	3	7	1120	98198	47.368	-122.314	1490	7530	46	1	0	0
7690	5253300243	20150429T000000	415000	4	2	1960	10559	2	0	4	7	1960	98133	47.7494	-122.337	1580	7769	60	0	0	0
7691	6669020490	20140812T000000	320000	4	2.25	2190	9020	2	0	3	8	2190	98032	47.3742	-122.284	2170	8400	37	0	0	0
7692	5104510540	20141126T000000	295000	3	2.5	1690	4102	2	0	3	7	1690	98038	47.3552	-122.015	1830	4733	12	0	0	0
7693	3579700100	20140527T000000	389000	5	2	2330	10750	1	0	4	7	1190	98028	47.7325	-122.245	1830	10180	53	1	0	0
7694	8643200035	20140821T000000	299900	3	1.75	1470	27000	1	0	3	7	1470	98198	47.3943	-122.311	2230	14186	57	0	0	0
7695	2781250100	20150415T000000	394000	3	2.5	2550	5349	2	0	3	7	2550	98038	47.3504	-122.026	2640	5400	11	0	0	0
7696	3885807255	20150202T000000	762000	4	2	2130	5500	1.5	0	5	7	2130	98033	47.6807	-122.199	1490	6000	76	0	0	0
7697	1774230090	20140613T000000	697000	4	2.75	3650	48351	1.5	0	4	8	3650	98077	47.7632	-122.089	2820	53143	37	0	0	0
7698	3521069146	20150330T000000	485000	3	2.5	3340	70131	2	0	3	9	2420	98022	47.2666	-122.015	2760	116740	21	1	0	0
7699	424500100	20141008T000000	189900	2	1	800	5600	1	0	5	6	800	98056	47.4959	-122.172	1100	6000	60	0	0	0
7700	3761700053	20150105T000000	2150000	3	2.75	3470	9610	3	4	3	11	3470	98034	47.7205	-122.26	4130	11875	26	0	1	1
7701	2685600090	20141118T000000	345000	3	1.5	1030	6969	1	0	4	6	1030	98108	47.5492	-122.3	1420	6000	94	0	0	0
7702	6381500065	20140729T000000	376500	3	2	1630	7800	1	0	5	7	1630	98125	47.7326	-122.307	1470	7800	65	0	0	0
7703	9294300515	20141024T000000	775000	3	2	2010	7017	2	3	3	7	2010	98115	47.6828	-122.267	2450	6045	64	0	1	0
7704	2769602840	20141016T000000	450000	3	1	1360	3737	1.5	0	4	6	1360	98107	47.6751	-122.362	1820	4500	105	0	0	0
7705	2526039156	20141210T000000	760000	4	2.25	2040	8315	1	0	4	8	1480	98177	47.7077	-122.371	2330	8940	57	1	0	0
7706	7852140100	20141007T000000	569000	4	2.5	2830	10954	2	0	3	8	2830	98065	47.5396	-121.882	2470	10443	12	0	0	0
7707	5522600205	20140917T000000	500000	3	1.5	2040	6750	1	0	3	7	1280	98117	47.7013	-122.369	1970	6750	65	1	0	0
7708	1370802620	20141211T000000	592500	2	2	1340	5350	1.5	0	3	8	1340	98199	47.6384	-122.403	2210	5350	74	0	0	0
7709	8079100210	20150304T000000	620000	4	2.5	2130	9139	2	0	3	9	2130	98029	47.5648	-122.01	2150	8178	27	0	0	0
7710	644200040	20140515T000000	1000000	5	4.25	3920	16258	2	0	3	9	2900	98004	47.5871	-122.192	2540	12131	25	1	0	0
7711	9808640090	20150319T000000	815000	3	2.5	2415	2186	2	1	3	9	2415	98033	47.6506	-122.202	2660	2165	34	0	0	0
7712	5104531120	20150323T000000	775000	5	2.75	3750	12077	2	4	3	10	3750	98038	47.3525	-122.002	3120	7255	10	0	0	0
7713	3575303970	20140716T000000	340000	3	1	1010	7500	1	0	4	7	1010	98074	47.6169	-122.062	1230	7500	40	0	0	0
7714	6413100090	20140915T000000	458000	2	1.75	990	5850	1	0	4	6	990	98125	47.7132	-122.321	840	6110	73	0	0	0
7715	2475200870	20140917T000000	250000	2	1.5	1200	5773	2	0	3	7	1200	98055	47.4723	-122.19	1530	4576	30	0	0	0
7716	3423059081	20141009T000000	151600	2	1	1060	16988	1	0	3	6	1060	98058	47.4305	-122.157	2320	10580	61	0	0	0
7717	1137410040	20140527T000000	515000	4	2.5	3200	6473	2	0	3	7	3200	98059	47.5012	-122.15	2480	6140	10	0	0	0
7718	3352400330	20150327T000000	216000	2	1	1810	10360	1	0	3	6	1010	98178	47.5039	-122.266	1810	10360	69	1	0	0
7719	2781320100	20150309T000000	245000	3	1.75	1670	24650	1	0	4	7	1670	98022	47.1764	-122.026	1810	19465	41	0	0	0
7720	8894000040	20140625T000000	645000	3	2.75	1850	16960	1	2	4	8	1850	98177	47.7128	-122.365	2470	13761	62	0	0	0
7721	3333000775	20140903T000000	249900	3	1	1100	5000	1	0	3	7	1100	98118	47.5433	-122.283	1020	5000	55	0	0	0
7722	9274204230	20140709T000000	410000	3	1.75	1660	6250	1	0	3	7	830	98116	47.5859	-122.385	1660	5750	35	1	0	0
7723	3972900025	20150313T000000	499000	6	1.75	2400	7500	1.5	0	3	7	1400	98155	47.7661	-122.313	1980	7500	40	1	0	0
7724	1159400220	20140529T000000	790000	5	3.25	2900	12160	1	0	4	8	1890	98005	47.6154	-122.168	2590	12160	48	1	0	0
7725	3876313030	20140520T000000	458000	1	2.25	2140	10350	1	0	3	7	1470	98072	47.7352	-122.17	1980	8400	39	1	0	0
7726	2856100515	20140805T000000	925000	4	2.5	2670	5100	2	0	3	8	1940	98117	47.6768	-122.39	1470	4080	86	1	1	0
7727	4239400730	20140625T000000	152000	3	1	1090	3264	1	0	4	6	1090	98092	47.3155	-122.182	1090	3330	46	0	0	0
7728	1826059042	20140923T000000	402000	3	2.5	1970	12205	2	0	4	8	1970	98011	47.7397	-122.209	2640	9636	25	0	0	0
7729	3869900155	20150326T000000	340000	2	2	1250	1178	2	0	3	7	980	98136	47.5426	-122.387	1270	1242	19	1	0	0
7730	2600010220	20150326T000000	1250000	4	2.5	4040	11350	2	2	4	10	3690	98006	47.559	-122.162	3770	12382	31	1	0	0
7731	9290870040	20141117T000000	775000	4	2.5	3220	38448	2	0	3	10	3220	98053	47.6854	-122.053	3090	38448	22	0	0	0
7732	5347200175	20150319T000000	299800	2	1	1310	2814	1	0	3	6	810	98126	47.5185	-122.376	1300	1344	71	1	0	0
7733	3810000455	20140908T000000	340000	4	2.25	2060	8400	1	0	3	7	1300	98178	47.4984	-122.23	1990	7383	55	1	0	0
7734	1962200037	20140502T000000	626000	3	2.25	1750	1572	2.5	0	3	9	1470	98102	47.6498	-122.321	2410	3050	10	1	0	0
7735	795001930	20141007T000000	324950	2	1	1150	9186	1	0	3	7	1150	98168	47.5081	-122.33	1390	10690	69	0	0	0
7736	3905080730	20150223T000000	535500	3	2.5	2050	4976	2	0	3	8	2050	98029	47.5689	-121.995	2050	5153	21	0	0	0
7737	8651611110	20140905T000000	817500	3	3.25	3230	7639	2	0	3	10	3230	98074	47.6338	-122.063	3230	7772	16	0	0	0
7738	5411600210	20140812T000000	810000	4	3.5	4170	4322	2	0	3	9	2940	98074	47.6136	-122.041	2970	4922	10	1	0	0
7739	7519000665	20150408T000000	565000	5	1.5	1940	3430	1.5	0	4	6	1220	98117	47.6853	-122.362	1830	4120	89	1	0	0
7740	4217400120	20141125T000000	978000	3	1.5	2390	4000	1.5	0	3	9	1690	98105	47.6604	-122.28	2350	4000	79	1	0	0
7741	3586500665	20150112T000000	530000	3	1	1440	27505	1	0	3	8	1440	98177	47.7553	-122.37	2430	16400	64	0	0	0
7742	2582500110	20141007T000000	305000	4	2.5	2230	6487	2	0	3	7	2230	98092	47.3287	-122.169	2230	6882	12	0	0	0
7743	6749700031	20140609T000000	345000	3	2.5	1210	1420	3	0	3	8	1210	98103	47.6977	-122.349	1190	1407	7	0	0	0
7744	4136800205	20150219T000000	258000	2	2	750	6553	1.5	2	3	7	750	98178	47.4982	-122.221	1140	7500	70	0	0	0
7745	3438503120	20150330T000000	275000	4	1	1770	7345	1.5	0	3	7	1770	98106	47.5393	-122.351	1580	7345	49	0	0	0
7746	1922069089	20150324T000000	310000	3	1	1020	55756	1	0	3	7	1020	98042	47.3836	-122.082	1490	12745	54	0	0	0
7747	4099501215	20140603T000000	713250	3	2	2050	9000	1	0	4	7	2050	98040	47.5885	-122.245	2910	8856	64	0	0	0
7748	3325069025	20150508T000000	500000	3	1	2000	21780	1	0	3	8	1480	98074	47.6064	-122.039	2000	45738	37	1	0	0
7749	4058200985	20140911T000000	472000	3	1.75	2180	7200	1	3	4	8	1090	98178	47.5044	-122.235	2180	7140	61	1	0	0
7750	3031200246	20140711T000000	250000	3	1	920	4429	1	0	3	7	920	98118	47.5369	-122.291	1320	7860	63	0	0	0
7751	624101110	20141002T000000	725000	4	2.25	3440	14237	2	0	3	9	3440	98077	47.7241	-122.065	3250	18365	33	0	0	0
7752	4046700210	20140629T000000	345000	3	2	1610	15005	1	0	4	7	1610	98014	47.6886	-121.911	1610	15479	29	0	0	0
7753	2916200065	20150115T000000	460000	3	1.5	1870	15685	1	0	3	7	1470	98133	47.723	-122.353	1340	7620	79	1	0	0
7754	6141100038	20140602T000000	440150	2	1	1110	6800	1	0	5	7	1000	98133	47.7184	-122.355	1410	6963	68	1	0	0
7755	2806800090	20141104T000000	390000	3	1.75	2200	8036	1	0	3	7	1270	98011	47.7763	-122.209	1850	7563	37	1	0	0
7756	312000265	20150504T000000	375000	2	1	790	5120	1	0	3	6	790	98136	47.557	-122.395	1250	5120	65	0	0	0
7757	2938200040	20141211T000000	224950	3	1.5	1630	9282	1	0	4	7	1630	98022	47.2021	-122.002	1420	9282	52	0	0	0
7758	114101161	20140829T000000	480000	3	1.5	2100	67269	1	0	4	7	1220	98028	47.7592	-122.23	1610	15999	66	1	0	0
7759	1862400353	20150326T000000	721000	4	2.75	2690	5400	2	0	3	7	2210	98117	47.6963	-122.367	1620	5400	75	1	1	0
7760	179000100	20140826T000000	174000	2	1	600	4854	1	0	5	6	600	98168	47.4927	-122.28	1470	5000	93	0	0	0
7761	7812800865	20141119T000000	170000	2	1	810	9882	1	0	3	6	810	98178	47.4925	-122.239	950	7200	71	0	0	0
7762	809002390	20150115T000000	658000	3	1.5	1660	3190	1.5	0	3	7	1660	98109	47.6368	-122.351	2200	3240	96	0	0	0
7763	2925059294	20150327T000000	860000	3	2	1880	8494	1	0	4	7	1200	98004	47.6217	-122.192	1290	9128	47	1	0	0
7764	7574200210	20140618T000000	407450	4	1.5	2310	68824	2	0	4	7	2310	98010	47.3354	-122.031	2020	39900	47	0	0	0
7765	5634500775	20150130T000000	615000	4	1.5	2650	34000	2	0	4	7	2650	98028	47.7516	-122.237	1960	34000	85	0	0	0
7766	8965460090	20150407T000000	920000	4	3	3130	12381	2	0	3	9	3130	98006	47.5599	-122.118	3250	10049	20	0	0	0
7767	1796350300	20140710T000000	195000	2	1	860	10400	1	0	4	6	860	98042	47.3682	-122.096	1390	9086	32	0	0	0
7768	428000150	20140718T000000	269950	3	1	990	9950	1	0	5	7	990	98056	47.5104	-122.171	1370	9260	54	0	0	0
7769	2323089009	20150119T000000	855000	4	3.5	4030	1024068	2	0	3	10	4030	98045	47.4619	-121.744	1830	11700	9	0	0	0
7770	3528900735	20140910T000000	620000	3	2.25	1780	1429	3	0	3	8	1570	98109	47.6413	-122.346	1470	1799	8	1	0	0
7771	3904100220	20141209T000000	276000	2	2	1480	6075	1	0	5	7	740	98118	47.5317	-122.276	1230	6053	96	1	0	0
7772	254000735	20140806T000000	329000	3	1	1140	5258	1.5	0	3	6	1140	98146	47.5122	-122.383	1140	5280	104	0	0	0
7773	7893205080	20141007T000000	270000	3	1.5	1230	7500	1	0	3	7	1230	98198	47.4202	-122.331	1260	7800	53	0	0	0
7774	4397010300	20141113T000000	440000	4	2.5	3080	10646	2	0	3	9	3080	98042	47.3828	-122.148	2740	9994	22	0	0	0
7775	1150000740	20141003T000000	639000	4	2.5	1990	8034	2	0	4	10	1990	98029	47.561	-122.018	2580	8034	26	0	0	0
7776	1926049141	20141010T000000	403500	1	1	700	5621	1	0	4	6	700	98133	47.734	-122.353	1020	5621	70	0	0	0
7777	7011201016	20141001T000000	585000	3	2.5	1700	1156	2	2	3	9	1320	98119	47.6373	-122.369	1710	1686	13	1	0	0
7778	3028200100	20140826T000000	216000	2	1	860	9000	1	0	4	6	860	98168	47.4801	-122.315	990	9975	73	0	0	0
7779	8081010040	20140911T000000	1150000	3	2.5	3160	24437	1	3	3	11	2160	98006	47.5531	-122.131	3990	11977	24	1	0	0
7780	3023049186	20150416T000000	575000	3	2	2500	30056	1	0	5	8	1840	98166	47.4468	-122.337	2500	30000	61	1	0	0
7781	8029900110	20141114T000000	430000	4	2.5	3000	9460	2	0	3	9	3000	98031	47.3959	-122.211	3000	8450	14	0	0	0
7782	9367200205	20150324T000000	660000	2	1	1670	8195	1	0	3	7	1670	98033	47.6627	-122.192	1980	7500	61	0	1	0
7783	5550300205	20150413T000000	338000	2	1	690	6400	1	0	3	6	690	98126	47.5287	-122.367	1000	6400	72	0	0	0
7784	8820901415	20140529T000000	400000	4	2.75	1240	3867	1	0	3	7	800	98125	47.7157	-122.284	1150	7733	28	1	0	0
7785	6018500120	20150220T000000	210000	2	1	900	5000	1	0	5	6	900	98022	47.2008	-121.995	1150	5000	85	0	1	0
7786	3826000665	20140522T000000	305000	4	1.75	2200	8100	1.5	0	5	6	1400	98168	47.4945	-122.303	1520	8100	73	1	0	0
7787	1025079086	20140820T000000	365000	2	1	960	223898	1	0	3	6	960	98014	47.6668	-121.892	1830	230868	30	0	0	0
7788	2621660040	20140629T000000	325000	5	2.75	2130	6222	1	0	3	7	1300	98118	47.5272	-122.276	2130	6222	24	1	0	0
7789	8731982550	20141210T000000	245000	4	1.75	2020	8800	1	0	4	8	2020	98023	47.3202	-122.384	2320	8000	46	0	0	0
7790	4324500180	20140926T000000	182000	3	1	1060	7350	1	0	4	7	1060	98032	47.3809	-122.287	1060	7350	56	0	0	0
7791	1702901485	20140603T000000	440000	2	1	1230	6600	1	0	3	7	1130	98118	47.5573	-122.282	1260	5060	109	1	0	0
7792	251300110	20140731T000000	225000	3	2.25	2510	12013	2	0	3	8	2510	98003	47.3473	-122.314	1870	8017	27	0	0	0
7793	251300110	20150114T000000	358000	3	2.25	2510	12013	2	0	3	8	2510	98003	47.3473	-122.314	1870	8017	27	0	0	0
7794	461002615	20141202T000000	580000	5	2.5	2720	5000	1.5	0	4	7	1530	98117	47.6827	-122.376	1210	5000	76	1	0	0
7795	8091401030	20150422T000000	240000	3	1.5	1070	8886	1	0	4	7	1070	98030	47.3516	-122.166	1730	9461	31	0	0	0
7796	3924500040	20150413T000000	700000	4	3.25	3580	43093	1	0	4	8	3580	98024	47.5595	-121.901	2070	43093	25	0	0	0
7797	9432900040	20140729T000000	325000	4	2.5	2230	8500	2	0	3	8	2230	98022	47.2082	-122.009	2270	8770	21	0	0	0
7798	2426049125	20141114T000000	488000	4	2.25	2500	10890	1	0	5	7	1800	98034	47.7318	-122.239	2500	7467	37	1	0	0
7799	2883201055	20140910T000000	875000	4	1	1670	4600	1.5	0	5	8	1670	98103	47.6838	-122.332	1820	4600	109	0	0	0
7800	1795900360	20140602T000000	615000	4	2.5	2150	9070	2	0	4	8	2150	98052	47.7279	-122.107	2230	8995	30	0	0	0
7801	9542830690	20141120T000000	321000	3	2.5	2020	4183	2	0	3	7	2020	98038	47.3658	-122.017	2030	4140	3	0	0	0
7802	1245500690	20140602T000000	1035000	3	2.5	2230	5750	2	0	3	9	2230	98033	47.6938	-122.213	1900	8238	12	0	0	0
7803	7454000315	20150424T000000	299500	2	1	740	6300	1	0	3	6	740	98126	47.5158	-122.376	740	6300	73	0	0	0
7804	2426049113	20150414T000000	459000	4	1.5	2020	9583	2	0	4	7	2020	98034	47.7283	-122.238	1770	8625	52	0	0	0
7805	8665050450	20140912T000000	435000	3	2.5	1730	4065	2	0	3	8	1730	98029	47.5668	-122.005	1730	4094	19	0	0	0
7806	2787320620	20141010T000000	222000	3	1.75	1370	8280	1	0	4	7	1370	98031	47.4096	-122.172	1850	7820	35	0	0	0
7807	5100401411	20141027T000000	485000	4	1	1210	6380	1.5	0	3	7	1210	98115	47.6924	-122.321	1340	6380	79	0	0	0
7808	2767602855	20150429T000000	750000	5	3.5	2160	2323	3	0	3	9	2160	98107	47.6726	-122.39	1750	4650	8	0	0	0
7809	7575620750	20141222T000000	266000	3	2.25	1550	6022	2	0	3	8	1550	98003	47.3525	-122.304	1650	5627	26	0	0	0
7810	1529300115	20140602T000000	455000	2	1	1170	6000	1	0	4	7	970	98103	47.6994	-122.354	2130	6002	74	1	0	0
7811	122029066	20150508T000000	490000	3	1.75	2020	215622	2	0	4	7	2020	98070	47.4189	-122.499	1810	215622	40	0	0	0
7812	8732130580	20150430T000000	280000	3	1.75	1740	8625	1	0	4	7	1240	98023	47.3054	-122.38	1980	8625	37	1	0	0
7813	1689400375	20140805T000000	1450000	4	3.25	3100	3900	2	2	5	9	2090	98109	47.6385	-122.348	2110	3900	92	1	0	0
7814	985001321	20141217T000000	291000	4	1	1590	24330	1.5	0	3	6	1140	98168	47.4906	-122.309	1000	16228	73	1	0	0
7815	7987400475	20150417T000000	745000	5	3	2400	10126	2	3	3	8	2400	98126	47.5726	-122.373	2250	3946	34	0	0	0
7816	6383000820	20140807T000000	685900	3	2.5	2290	9142	1	0	3	8	2290	98117	47.691	-122.387	1770	8035	43	0	0	0
7817	1311400120	20140801T000000	160000	3	1.75	1610	7392	1	0	4	7	1610	98001	47.3413	-122.28	1450	7392	51	0	0	0
7818	1153000040	20150429T000000	650000	4	2.5	2240	9934	1	0	4	8	1490	98005	47.6147	-122.166	2640	11622	47	1	0	0
7819	7452500530	20150219T000000	250000	2	1	850	6370	1	0	3	6	850	98126	47.5198	-122.373	850	5170	64	0	0	0
7820	6300000212	20150218T000000	265000	2	1.5	920	1458	2	0	3	7	920	98133	47.7081	-122.342	1110	1598	20	0	0	0
7821	3332000530	20141105T000000	599000	5	3.25	2590	6180	1	0	3	7	1330	98118	47.551	-122.272	1560	6180	55	1	0	0
7822	7657600195	20141105T000000	199950	3	1	1340	7260	1.5	0	3	6	1340	98178	47.4934	-122.237	1210	7260	71	0	0	0
7823	1102000237	20150428T000000	712500	4	2.75	2420	11201	1	1	3	8	1420	98118	47.5459	-122.265	3170	9385	67	1	1	0
7824	2887702070	20141022T000000	490000	2	1	1420	4305	1	0	4	7	920	98115	47.6864	-122.311	1420	4305	74	1	0	0
7825	6392001005	20140620T000000	511500	4	1	1360	6000	1.5	0	3	7	1360	98115	47.6854	-122.288	1710	6000	98	0	0	0
7826	1601600195	20150319T000000	299000	3	1	1510	6200	1	0	3	6	1010	98118	47.5293	-122.274	1710	8623	60	1	0	0
7827	3586500620	20140814T000000	685000	4	2.5	2650	25248	1	2	3	9	2330	98177	47.7537	-122.373	3020	23135	61	1	0	0
7828	6021502250	20140825T000000	597000	4	2	2120	4000	1.5	0	4	7	1720	98117	47.688	-122.383	1760	4000	88	1	0	0
7829	3830210220	20140908T000000	210000	3	1	1200	7200	1	0	3	6	1200	98030	47.3746	-122.183	1200	7420	38	0	0	0
7830	2568300266	20140530T000000	659000	4	2.5	3190	11375	1	0	5	8	2210	98125	47.704	-122.3	1100	8500	69	1	0	0
7831	3423600065	20140604T000000	540000	3	1	1050	4160	1	0	4	7	1050	98115	47.6756	-122.3	1580	3680	90	0	0	0
7832	3343300180	20150330T000000	469000	3	2	1300	22605	1	0	3	7	1300	98056	47.5337	-122.187	2250	10215	17	0	0	0
7833	3125079013	20150430T000000	1065000	3	2.5	3970	263538	1.5	0	3	9	3970	98024	47.6067	-121.952	3970	194676	24	0	0	0
7834	6453900040	20140714T000000	575000	5	2.5	2990	7500	1	2	3	9	1800	98177	47.7707	-122.369	2800	9860	43	1	0	0
7835	148000590	20140731T000000	725000	4	2.75	2440	7042	1.5	2	4	7	1640	98116	47.5731	-122.408	2170	7900	74	1	0	0
7836	419000015	20140917T000000	299950	4	1	1170	5400	1	0	5	6	1170	98056	47.492	-122.172	1100	5400	62	0	0	0
7837	303000220	20150421T000000	375000	4	2	2270	18450	1	0	3	7	2270	98001	47.3264	-122.262	2150	18450	54	0	0	0
7838	6450302175	20141118T000000	342450	3	1.5	1280	5525	1	0	3	7	1280	98133	47.7339	-122.336	1330	5286	53	0	0	0
7839	1180000625	20141029T000000	315000	4	2.5	1950	3225	2	0	3	7	1950	98178	47.5014	-122.226	1980	3225	13	0	0	0
7840	7972600450	20141222T000000	328000	4	2.75	1930	3840	1	0	3	7	1170	98106	47.5303	-122.346	1610	3840	18	1	0	0
7841	1328300180	20140509T000000	323000	4	2.75	1970	7213	1	0	3	8	1170	98058	47.4424	-122.126	1980	7045	38	1	0	0
7842	7866000158	20141022T000000	320000	4	3	1820	3120	1	0	3	7	1000	98118	47.5468	-122.274	1600	5001	18	1	0	0
7843	7518505345	20141229T000000	550000	2	1	950	4080	1	0	4	7	950	98117	47.6765	-122.384	1120	4080	91	0	0	0
7844	8084900195	20141121T000000	1646000	6	3.5	4010	16200	1	0	3	8	2090	98004	47.6322	-122.216	3560	16200	60	1	1	0
7845	4139420590	20140520T000000	1212500	4	3.5	4560	16643	1	3	3	12	2230	98006	47.5521	-122.115	4060	15177	20	1	0	0
7846	4139420590	20140827T000000	1200000	4	3.5	4560	16643	1	3	3	12	2230	98006	47.5521	-122.115	4060	15177	20	1	0	0
7847	2621600015	20150121T000000	120000	3	1	1150	8924	1	0	3	6	1150	98030	47.3865	-122.217	1492	8924	72	0	0	0
7848	2621600015	20150430T000000	175000	3	1	1150	8924	1	0	3	6	1150	98030	47.3865	-122.217	1492	8924	72	0	0	0
7849	8005100360	20140916T000000	169900	3	1	910	5800	1.5	0	4	5	910	98022	47.2068	-121.992	1400	6766	115	0	0	0
7850	9527000330	20140811T000000	508000	6	2.75	2890	7500	1	0	4	8	1830	98034	47.7099	-122.23	1880	7500	39	1	0	0
7851	748000145	20141211T000000	335000	2	1	1070	6678	1	0	4	7	1070	98133	47.7315	-122.357	1680	7788	64	0	0	0
7852	9191200015	20140910T000000	613200	3	2.75	2050	3320	1.5	0	4	7	1580	98105	47.6719	-122.301	1760	4150	88	1	0	0
7853	1822300040	20140507T000000	420000	2	1.5	1040	3500	1.5	0	4	6	1040	98144	47.588	-122.304	1340	1213	111	0	0	0
7854	9129100040	20140825T000000	1000000	4	3.25	3320	8587	3	0	3	11	2950	98103	47.691	-122.337	1860	5668	7	1	0	0
7855	3331500940	20140617T000000	342000	2	1	740	6180	1	0	3	6	740	98118	47.5517	-122.272	1330	4635	67	0	0	0
7856	524069101	20140723T000000	850000	4	2	3380	90968	1	0	4	9	1690	98075	47.5936	-122.077	3380	42740	36	1	0	0
7857	6021502310	20141218T000000	582000	2	1.75	1210	4141	1	0	4	7	910	98117	47.686	-122.382	1310	4141	73	1	0	0
7858	4022901316	20141031T000000	475000	3	2.5	2480	6031	2	0	3	8	2480	98155	47.772	-122.297	1850	7704	14	0	0	0
7859	23500180	20140505T000000	570000	3	2.25	2010	6000	1	0	3	8	1330	98052	47.6912	-122.115	2080	8260	40	1	0	0
7860	9191200490	20150324T000000	826600	4	3.25	3230	5000	1.5	0	4	7	1750	98105	47.6702	-122.3	1730	4000	99	1	0	0
7861	1189000207	20141021T000000	387000	2	2.5	1170	1394	2	0	3	8	1170	98122	47.6131	-122.297	1250	3136	14	0	0	0
7862	1771110720	20140521T000000	330000	3	1	1250	9126	1	0	3	7	1250	98077	47.7554	-122.076	1440	10620	46	0	0	0
7863	224069010	20140725T000000	653450	3	2.5	2070	49658	1	0	4	8	1540	98075	47.5936	-122.013	2620	35160	35	1	0	0
7864	3630060040	20140911T000000	285000	2	1	1050	3088	1	0	3	7	1050	98029	47.5471	-121.996	1890	2772	10	0	0	0
7865	3211100450	20140814T000000	217000	3	1	1400	7800	1	0	3	7	1400	98059	47.4789	-122.159	1400	7800	53	0	0	0
7866	1245003255	20150223T000000	615000	3	1	1120	12500	1	0	4	7	1120	98033	47.6842	-122.2	2380	10000	38	0	0	0
7867	1438000110	20140603T000000	580135	4	2.5	3150	5886	2	0	3	8	3150	98059	47.4787	-122.122	2650	5886	1	0	0	0
7868	8089500180	20140730T000000	1150000	4	3.5	4540	19767	2	0	3	11	4200	98006	47.5445	-122.137	3990	12881	17	1	0	0
7869	6802200110	20141029T000000	231200	3	2	1400	8821	1	0	3	7	1400	98022	47.1949	-121.989	1450	8721	24	0	0	0
7870	7203100120	20140616T000000	680000	4	2.75	2500	4950	2	0	3	8	2500	98053	47.6964	-122.017	2500	4950	5	0	0	0
7871	3445400120	20140725T000000	267500	3	1.5	1390	2153	2	0	3	7	1390	98118	47.5506	-122.29	1100	2617	14	0	0	0
7872	1454100650	20140804T000000	942000	4	2.75	3160	37200	2	3	3	8	2310	98125	47.7214	-122.285	3130	20000	76	1	0	0
7873	106000015	20140619T000000	435000	3	1.75	1310	8065	1	0	4	6	1310	98117	47.701	-122.368	1420	8100	67	0	0	0
7874	9459200110	20140610T000000	315000	2	1	1740	3622	1	0	4	7	950	98118	47.5541	-122.29	1270	3800	91	1	0	0
7875	3448000410	20140513T000000	354901	3	2.5	1490	1709	3	0	3	8	1490	98125	47.7173	-122.299	1364	1709	11	0	0	0
7876	8682281220	20141014T000000	439888	2	2	1300	6515	1	0	3	8	1300	98053	47.7078	-122.013	1640	6009	10	0	0	0
7877	2114700530	20150122T000000	360000	4	1	1460	3840	1.5	0	3	8	1340	98106	47.533	-122.347	990	4200	87	1	0	0
7878	8093600065	20141231T000000	205000	4	1	1030	6621	1	0	4	6	1030	98055	47.4857	-122.221	1420	6631	60	0	0	0
7879	4137030040	20140612T000000	299995	3	2.5	1970	7500	2	0	3	8	1970	98092	47.2658	-122.218	1950	8220	27	0	0	0
7880	5126900100	20140923T000000	150000	2	1	790	7275	1	0	4	6	790	98058	47.4771	-122.174	850	7399	71	0	0	0
7881	5469501530	20140603T000000	575000	3	2.25	3800	33825	1	0	4	10	3330	98042	47.3797	-122.152	3470	14484	39	1	0	0
7882	7784000180	20150505T000000	625000	3	2	2168	12616	2	1	4	7	2168	98146	47.4933	-122.367	2168	9750	65	0	0	0
7883	7135520610	20140529T000000	950000	4	3.5	4140	13392	2	0	3	11	4140	98059	47.5261	-122.144	4140	11529	15	0	0	0
7884	8856500120	20150210T000000	278800	4	2.5	2440	7797	1	0	3	8	1560	98031	47.3895	-122.222	2090	8100	50	1	0	0
7885	5015000180	20141110T000000	713500	3	2	1720	4200	2	0	3	8	1720	98112	47.6285	-122.301	1720	4200	107	0	1	0
7886	3024059014	20150325T000000	1900000	4	2.25	3020	11489	1.5	3	5	10	2110	98040	47.5395	-122.21	3890	11489	99	1	1	1
7887	9268200348	20141028T000000	439000	5	2	2610	5009	1	0	3	7	1710	98117	47.6969	-122.366	1600	5040	27	1	0	0
7888	9195700040	20140926T000000	425000	3	2	1500	8086	1	0	3	7	1060	98027	47.5584	-122.081	1550	8086	34	1	0	0
7889	8798000100	20140825T000000	252500	4	2.5	2600	11280	1.5	0	3	7	1570	98003	47.336	-122.304	1660	11200	54	1	0	0
7890	304000530	20140512T000000	185000	3	1.5	1370	8470	1	0	4	7	1370	98092	47.2874	-122.192	1710	8800	54	0	0	0
7891	3575304895	20140923T000000	406550	5	2.75	2400	15781	1	0	4	7	1200	98074	47.622	-122.059	2390	7500	41	1	0	0
7892	9406500540	20140630T000000	243000	2	1.5	1068	1758	2	0	3	7	1068	98028	47.7527	-122.244	1078	1315	25	0	0	0
